subject	activityName	featDomain	featInstrument	featAcceleration	featVariable	featJerk	featMagnitude	featAxis	count	avg
3	STANDING	Freq	Gyroscope	NA	Std	Jerk	Magnitude	NA	50	-0.9653037094
3	STANDING	Time	Accelerometer	Body	Mean	NA	NA	X	50	0.2814054512
3	STANDING	Time	Accelerometer	Body	Mean	NA	NA	Y	50	-0.0088652548818
3	STANDING	Time	Accelerometer	Body	Mean	NA	NA	Z	50	-0.09755228678
3	STANDING	Time	Accelerometer	Body	Mean	NA	Magnitude	NA	50	-0.9203932366
3	STANDING	Time	Accelerometer	Body	Mean	Jerk	NA	X	50	0.073657647684
3	STANDING	Time	Accelerometer	Body	Mean	Jerk	NA	Y	50	-0.0033760447252
3	STANDING	Time	Accelerometer	Body	Mean	Jerk	NA	Z	50	-0.0116645825966
3	STANDING	Time	Accelerometer	Body	Mean	Jerk	Magnitude	NA	50	-0.9677858294
3	STANDING	Time	Accelerometer	Body	Std	NA	NA	X	50	-0.9751382858
3	STANDING	Time	Accelerometer	Body	Std	NA	NA	Y	50	-0.8846438288
3	STANDING	Time	Accelerometer	Body	Std	NA	NA	Z	50	-0.9140197216
3	STANDING	Time	Accelerometer	Body	Std	NA	Magnitude	NA	50	-0.90571813
3	STANDING	Time	Accelerometer	Body	Std	Jerk	NA	X	50	-0.9735591592
3	STANDING	Time	Accelerometer	Body	Std	Jerk	NA	Y	50	-0.950154347
3	STANDING	Time	Accelerometer	Body	Std	Jerk	NA	Z	50	-0.9745509122
3	STANDING	Time	Accelerometer	Body	Std	Jerk	Magnitude	NA	50	-0.9623507492
3	STANDING	Time	Accelerometer	Gravity	Mean	NA	NA	X	50	0.9623271724
3	STANDING	Time	Accelerometer	Gravity	Mean	NA	NA	Y	50	-0.06262612856
3	STANDING	Time	Accelerometer	Gravity	Mean	NA	NA	Z	50	0.1424204615
3	STANDING	Time	Accelerometer	Gravity	Mean	NA	Magnitude	NA	50	-0.9203932366
3	STANDING	Time	Accelerometer	Gravity	Std	NA	NA	X	50	-0.976030514
3	STANDING	Time	Accelerometer	Gravity	Std	NA	NA	Y	50	-0.9325351096
3	STANDING	Time	Accelerometer	Gravity	Std	NA	NA	Z	50	-0.9179857858
3	STANDING	Time	Accelerometer	Gravity	Std	NA	Magnitude	NA	50	-0.90571813
3	STANDING	Time	Gyroscope	NA	Mean	NA	NA	X	50	-0.0303734818954
3	STANDING	Time	Gyroscope	NA	Mean	NA	NA	Y	50	-0.05944490222
3	STANDING	Time	Gyroscope	NA	Mean	NA	NA	Z	50	0.07269012748
3	STANDING	Time	Gyroscope	NA	Mean	NA	Magnitude	NA	50	-0.9127551874
3	STANDING	Time	Gyroscope	NA	Mean	Jerk	NA	X	50	-0.10073578658
3	STANDING	Time	Gyroscope	NA	Mean	Jerk	NA	Y	50	-0.043228555766
3	STANDING	Time	Gyroscope	NA	Mean	Jerk	NA	Z	50	-0.0487925355912
3	STANDING	Time	Gyroscope	NA	Mean	Jerk	Magnitude	NA	50	-0.9699428456
3	STANDING	Time	Gyroscope	NA	Std	NA	NA	X	50	-0.920845509
3	STANDING	Time	Gyroscope	NA	Std	NA	NA	Y	50	-0.9481169802
3	STANDING	Time	Gyroscope	NA	Std	NA	NA	Z	50	-0.9209538648
3	STANDING	Time	Gyroscope	NA	Std	NA	Magnitude	NA	50	-0.8971681382
3	STANDING	Time	Gyroscope	NA	Std	Jerk	NA	X	50	-0.9494862432
3	STANDING	Time	Gyroscope	NA	Std	Jerk	NA	Y	50	-0.9776048122
3	STANDING	Time	Gyroscope	NA	Std	Jerk	NA	Z	50	-0.9633176792
3	STANDING	Time	Gyroscope	NA	Std	Jerk	Magnitude	NA	50	-0.9640994492
3	WALKING	Freq	Accelerometer	Body	Mean	NA	NA	X	60	-0.426719449666667
3	WALKING	Freq	Accelerometer	Body	Mean	NA	NA	Y	60	-0.14939963344
3	WALKING	Freq	Accelerometer	Body	Mean	NA	NA	Z	60	-0.631005470833333
3	WALKING	Freq	Accelerometer	Body	Mean	NA	Magnitude	NA	60	-0.450804558333333
3	WALKING	Freq	Accelerometer	Body	Mean	Jerk	NA	X	60	-0.358883413666667
3	WALKING	Freq	Accelerometer	Body	Mean	Jerk	NA	Y	60	-0.279553391533333
3	WALKING	Freq	Accelerometer	Body	Mean	Jerk	NA	Z	60	-0.728991595666667
3	WALKING	Freq	Accelerometer	Body	Mean	Jerk	Magnitude	NA	60	-0.318587811
3	WALKING	Freq	Accelerometer	Body	Std	NA	NA	X	60	-0.447234929666667
3	WALKING	Freq	Accelerometer	Body	Std	NA	NA	Y	60	-0.101799450565167
3	WALKING	Freq	Accelerometer	Body	Std	NA	NA	Z	60	-0.594198325666667
3	WALKING	Freq	Accelerometer	Body	Std	NA	Magnitude	NA	60	-0.651172628166667
3	WALKING	Freq	Accelerometer	Body	Std	Jerk	NA	X	60	-0.29732607245
3	WALKING	Freq	Accelerometer	Body	Std	Jerk	NA	Y	60	-0.2099000063
3	WALKING	Freq	Accelerometer	Body	Std	Jerk	NA	Z	60	-0.772359087333333
3	WALKING	Freq	Accelerometer	Body	Std	Jerk	Magnitude	NA	60	-0.320458701
3	WALKING	Freq	Gyroscope	NA	Mean	NA	NA	X	60	-0.373384540666667
3	WALKING	Freq	Gyroscope	NA	Mean	NA	NA	Y	60	-0.688460056666667
3	WALKING	Freq	Gyroscope	NA	Mean	NA	NA	Z	60	-0.601381129166667
3	WALKING	Freq	Gyroscope	NA	Mean	NA	Magnitude	NA	60	-0.609285588016667
3	WALKING	Freq	Gyroscope	NA	Mean	Jerk	Magnitude	NA	60	-0.724327420666667
3	WALKING	Freq	Gyroscope	NA	Std	NA	NA	X	60	-0.542646759
3	WALKING	Freq	Gyroscope	NA	Std	NA	NA	Y	60	-0.654657770166667
3	WALKING	Freq	Gyroscope	NA	Std	NA	NA	Z	60	-0.716458475166667
3	WALKING	Freq	Gyroscope	NA	Std	NA	Magnitude	NA	60	-0.593937200833333
3	WALKING	Freq	Gyroscope	NA	Std	Jerk	Magnitude	NA	60	-0.757768081166667
3	WALKING	Time	Accelerometer	Body	Mean	NA	NA	X	60	0.278582015166667
3	WALKING	Time	Accelerometer	Body	Mean	NA	NA	Y	60	-0.0148399475341667
3	WALKING	Time	Accelerometer	Body	Mean	NA	NA	Z	60	-0.11140306485
3	WALKING	Time	Accelerometer	Body	Mean	NA	Magnitude	NA	60	-0.312050574166667
3	WALKING	Time	Accelerometer	Body	Mean	Jerk	NA	X	60	0.0783529082183333
3	WALKING	Time	Accelerometer	Body	Mean	Jerk	NA	Y	60	0.00295602428666667
3	WALKING	Time	Accelerometer	Body	Mean	Jerk	NA	Z	60	-0.000767679338333334
3	WALKING	Time	Accelerometer	Body	Mean	Jerk	Magnitude	NA	60	-0.366700879833333
3	WALKING	Time	Accelerometer	Body	Std	NA	NA	X	60	-0.440829971333333
3	WALKING	Time	Accelerometer	Body	Std	NA	NA	Y	60	-0.0788267367683333
3	WALKING	Time	Accelerometer	Body	Std	NA	NA	Z	60	-0.586252806833333
3	WALKING	Time	Accelerometer	Body	Std	NA	Magnitude	NA	60	-0.527679103166667
3	WALKING	Time	Accelerometer	Body	Std	Jerk	NA	X	60	-0.297042612533333
3	WALKING	Time	Accelerometer	Body	Std	Jerk	NA	Y	60	-0.221165131581667
3	WALKING	Time	Accelerometer	Body	Std	Jerk	NA	Z	60	-0.7513913825
3	WALKING	Time	Accelerometer	Body	Std	Jerk	Magnitude	NA	60	-0.316918956
3	WALKING	Time	Accelerometer	Gravity	Mean	NA	NA	X	60	0.963999696833333
3	WALKING	Time	Accelerometer	Gravity	Mean	NA	NA	Y	60	-0.0858540265666667
3	WALKING	Time	Accelerometer	Gravity	Mean	NA	NA	Z	60	0.127764112666667
3	WALKING	Time	Accelerometer	Gravity	Mean	NA	Magnitude	NA	60	-0.312050574166667
3	WALKING	Time	Accelerometer	Gravity	Std	NA	NA	X	60	-0.983826494833333
3	WALKING	Time	Accelerometer	Gravity	Std	NA	NA	Y	60	-0.967963221
3	WALKING	Time	Accelerometer	Gravity	Std	NA	NA	Z	60	-0.962968112
3	WALKING	Time	Accelerometer	Gravity	Std	NA	Magnitude	NA	60	-0.527679103166667
3	WALKING	Time	Gyroscope	NA	Mean	NA	NA	X	60	-0.0317982557795
3	WALKING	Time	Gyroscope	NA	Mean	NA	NA	Y	60	-0.0726905278583333
3	WALKING	Time	Gyroscope	NA	Mean	NA	NA	Z	60	0.0805677161216667
3	WALKING	Time	Gyroscope	NA	Mean	NA	Magnitude	NA	60	-0.49779220106
3	WALKING	Time	Gyroscope	NA	Mean	Jerk	NA	X	60	-0.115321556475
3	WALKING	Time	Gyroscope	NA	Mean	Jerk	NA	Y	60	-0.0393474489133333
3	WALKING	Time	Gyroscope	NA	Mean	Jerk	NA	Z	60	-0.0551166852766667
3	WALKING	Time	Gyroscope	NA	Mean	Jerk	Magnitude	NA	60	-0.6813040365
3	WALKING	Time	Gyroscope	NA	Std	NA	NA	X	60	-0.500916659
3	WALKING	Time	Gyroscope	NA	Std	NA	NA	Y	60	-0.665394092833333
3	WALKING	Time	Gyroscope	NA	Std	NA	NA	Z	60	-0.662608226
3	WALKING	Time	Gyroscope	NA	Std	NA	Magnitude	NA	60	-0.553116111166667
3	WALKING	Time	Gyroscope	NA	Std	Jerk	NA	X	60	-0.492341066833333
3	WALKING	Time	Gyroscope	NA	Std	Jerk	NA	Y	60	-0.807419937
3	WALKING	Time	Gyroscope	NA	Std	Jerk	NA	Z	60	-0.640454132833333
3	WALKING	Time	Gyroscope	NA	Std	Jerk	Magnitude	NA	60	-0.7301463685
3	WALKING_DOWNSTAIRS	Freq	Accelerometer	Body	Mean	NA	NA	X	45	-0.0722392276888889
3	WALKING_DOWNSTAIRS	Freq	Accelerometer	Body	Mean	NA	NA	Y	45	-0.129606639466667
3	WALKING_DOWNSTAIRS	Freq	Accelerometer	Body	Mean	NA	NA	Z	45	-0.494683451555556
3	WALKING_DOWNSTAIRS	Freq	Accelerometer	Body	Mean	NA	Magnitude	NA	45	-0.01907433524
3	WALKING_DOWNSTAIRS	Freq	Accelerometer	Body	Mean	Jerk	NA	X	45	-0.16163290774
3	WALKING_DOWNSTAIRS	Freq	Accelerometer	Body	Mean	Jerk	NA	Y	45	-0.172941628735556
3	WALKING_DOWNSTAIRS	Freq	Accelerometer	Body	Mean	Jerk	NA	Z	45	-0.583917371333333
3	WALKING_DOWNSTAIRS	Freq	Accelerometer	Body	Mean	Jerk	Magnitude	NA	45	-0.175295286557778
3	WALKING_DOWNSTAIRS	Freq	Accelerometer	Body	Std	NA	NA	X	45	0.0390098262533333
3	WALKING_DOWNSTAIRS	Freq	Accelerometer	Body	Std	NA	NA	Y	45	-0.32253131772
3	WALKING_DOWNSTAIRS	Freq	Accelerometer	Body	Std	NA	NA	Z	45	-0.512694303111111
3	WALKING_DOWNSTAIRS	Freq	Accelerometer	Body	Std	NA	Magnitude	NA	45	-0.263644030288889
3	WALKING_DOWNSTAIRS	Freq	Accelerometer	Body	Std	Jerk	NA	X	45	-0.208250062317778
3	WALKING_DOWNSTAIRS	Freq	Accelerometer	Body	Std	Jerk	NA	Y	45	-0.177202094317778
3	WALKING_DOWNSTAIRS	Freq	Accelerometer	Body	Std	Jerk	NA	Z	45	-0.668867334444444
3	WALKING_DOWNSTAIRS	Freq	Accelerometer	Body	Std	Jerk	Magnitude	NA	45	-0.280426776955556
3	WALKING_DOWNSTAIRS	Freq	Gyroscope	NA	Mean	NA	NA	X	45	-0.240298893435556
3	WALKING_DOWNSTAIRS	Freq	Gyroscope	NA	Mean	NA	NA	Y	45	-0.717545840444444
3	WALKING_DOWNSTAIRS	Freq	Gyroscope	NA	Mean	NA	NA	Z	45	-0.318306481022222
3	WALKING_DOWNSTAIRS	Freq	Gyroscope	NA	Mean	NA	Magnitude	NA	45	-0.429213369555556
3	WALKING_DOWNSTAIRS	Freq	Gyroscope	NA	Mean	Jerk	Magnitude	NA	45	-0.621752455777778
3	WALKING_DOWNSTAIRS	Freq	Gyroscope	NA	Std	NA	NA	X	45	-0.414919000955556
3	WALKING_DOWNSTAIRS	Freq	Gyroscope	NA	Std	NA	NA	Y	45	-0.691518367333333
3	WALKING_DOWNSTAIRS	Freq	Gyroscope	NA	Std	NA	NA	Z	45	-0.621658471333333
3	WALKING_DOWNSTAIRS	Freq	Gyroscope	NA	Std	NA	Magnitude	NA	45	-0.457674088
3	WALKING_DOWNSTAIRS	Freq	Gyroscope	NA	Std	Jerk	Magnitude	NA	45	-0.685470931777778
3	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Mean	NA	NA	X	45	0.279965329555556
3	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Mean	NA	NA	Y	45	-0.00980200850666667
3	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Mean	NA	NA	Z	45	-0.1067775246
3	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Mean	NA	Magnitude	NA	45	-0.0491616726733333
3	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Mean	Jerk	NA	X	45	0.0971862748866667
3	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Mean	Jerk	NA	Y	45	0.00563780215111111
3	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Mean	Jerk	NA	Z	45	-0.00729137766444445
3	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Mean	Jerk	Magnitude	NA	45	-0.228851413747333
3	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Std	NA	NA	X	45	0.0111935496222222
3	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Std	NA	NA	Y	45	-0.21859832499
3	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Std	NA	NA	Z	45	-0.479185977111111
3	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Std	NA	Magnitude	NA	45	-0.0819559041111111
3	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Std	Jerk	NA	X	45	-0.145759708684667
3	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Std	Jerk	NA	Y	45	-0.146242294857778
3	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Std	Jerk	NA	Z	45	-0.626646986888889
3	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Std	Jerk	Magnitude	NA	45	-0.216858921977778
3	WALKING_DOWNSTAIRS	Time	Accelerometer	Gravity	Mean	NA	NA	X	45	0.947731858666667
3	WALKING_DOWNSTAIRS	Time	Accelerometer	Gravity	Mean	NA	NA	Y	45	-0.0620852772955556
3	WALKING_DOWNSTAIRS	Time	Accelerometer	Gravity	Mean	NA	NA	Z	45	0.148714808888889
3	WALKING_DOWNSTAIRS	Time	Accelerometer	Gravity	Mean	NA	Magnitude	NA	45	-0.0491616726733333
3	WALKING_DOWNSTAIRS	Time	Accelerometer	Gravity	Std	NA	NA	X	45	-0.955258881333333
3	WALKING_DOWNSTAIRS	Time	Accelerometer	Gravity	Std	NA	NA	Y	45	-0.932066041111111
3	WALKING_DOWNSTAIRS	Time	Accelerometer	Gravity	Std	NA	NA	Z	45	-0.937753794444444
3	WALKING_DOWNSTAIRS	Time	Accelerometer	Gravity	Std	NA	Magnitude	NA	45	-0.0819559041111111
3	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Mean	NA	NA	X	45	-0.102838822533333
3	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Mean	NA	NA	Y	45	-0.0704025952333333
3	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Mean	NA	NA	Z	45	0.05926394948
3	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Mean	NA	Magnitude	NA	45	-0.3466062928
3	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Mean	Jerk	NA	X	45	-0.0921282734666667
3	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Mean	Jerk	NA	Y	45	-0.0348434913444444
3	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Mean	Jerk	NA	Z	45	-0.0492836435688889
3	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Mean	Jerk	Magnitude	NA	45	-0.592843014888889
3	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Std	NA	NA	X	45	-0.370244695288889
3	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Std	NA	NA	Y	45	-0.699453537111111
3	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Std	NA	NA	Z	45	-0.498480800444444
3	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Std	NA	Magnitude	NA	45	-0.3805726254
3	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Std	Jerk	NA	X	45	-0.395995494444444
3	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Std	Jerk	NA	Y	45	-0.816858240222222
3	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Std	Jerk	NA	Z	45	-0.325780073711111
3	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Std	Jerk	Magnitude	NA	45	-0.637079543555556
3	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Mean	NA	NA	X	52	-0.294488270365385
3	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Mean	NA	NA	Y	52	-0.117109161492308
3	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Mean	NA	NA	Z	52	-0.524655722692308
3	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Mean	NA	Magnitude	NA	52	-0.276825498230769
3	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Mean	Jerk	NA	X	52	-0.418304647307692
3	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Mean	Jerk	NA	Y	52	-0.297805187243462
3	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Mean	Jerk	NA	Z	52	-0.690106934230769
3	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Mean	Jerk	Magnitude	NA	52	-0.397406285
3	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Std	NA	NA	X	52	-0.173217219014423
3	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Std	NA	NA	Y	52	-0.101434446040385
3	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Std	NA	NA	Z	52	-0.345109817692308
3	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Std	NA	Magnitude	NA	52	-0.301005898461538
3	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Std	Jerk	NA	X	52	-0.396762584807692
3	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Std	Jerk	NA	Y	52	-0.314525030788462
3	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Std	Jerk	NA	Z	52	-0.762772175
3	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Std	Jerk	Magnitude	NA	52	-0.497324087307692
3	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Mean	NA	NA	X	52	-0.3710689925
3	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Mean	NA	NA	Y	52	-0.684310201538462
3	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Mean	NA	NA	Z	52	-0.350765737115385
3	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Mean	NA	Magnitude	NA	52	-0.575794072115385
3	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Mean	Jerk	Magnitude	NA	52	-0.740749226346154
3	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Std	NA	NA	X	52	-0.483548693461538
3	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Std	NA	NA	Y	52	-0.489824279230769
3	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Std	NA	NA	Z	52	-0.424533512307692
3	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Std	NA	Magnitude	NA	52	-0.552489628846154
3	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Std	Jerk	Magnitude	NA	52	-0.794209483076923
3	WALKING_UPSTAIRS	Time	Accelerometer	Body	Mean	NA	NA	X	52	0.270876696730769
3	WALKING_UPSTAIRS	Time	Accelerometer	Body	Mean	NA	NA	Y	52	-0.0319804295729615
3	WALKING_UPSTAIRS	Time	Accelerometer	Body	Mean	NA	NA	Z	52	-0.114219455519231
3	WALKING_UPSTAIRS	Time	Accelerometer	Body	Mean	NA	Magnitude	NA	52	-0.153703935357692
3	WALKING_UPSTAIRS	Time	Accelerometer	Body	Mean	Jerk	NA	X	52	0.0560971909634615
3	WALKING_UPSTAIRS	Time	Accelerometer	Body	Mean	Jerk	NA	Y	52	0.0234018993153846
3	WALKING_UPSTAIRS	Time	Accelerometer	Body	Mean	Jerk	NA	Z	52	0.00340280836730769
3	WALKING_UPSTAIRS	Time	Accelerometer	Body	Mean	Jerk	Magnitude	NA	52	-0.400922254807692
3	WALKING_UPSTAIRS	Time	Accelerometer	Body	Std	NA	NA	X	52	-0.204933042903846
3	WALKING_UPSTAIRS	Time	Accelerometer	Body	Std	NA	NA	Y	52	-0.0666899105180769
3	WALKING_UPSTAIRS	Time	Accelerometer	Body	Std	NA	NA	Z	52	-0.372137777692308
3	WALKING_UPSTAIRS	Time	Accelerometer	Body	Std	NA	Magnitude	NA	52	-0.212012300480769
3	WALKING_UPSTAIRS	Time	Accelerometer	Body	Std	Jerk	NA	X	52	-0.380488027307692
3	WALKING_UPSTAIRS	Time	Accelerometer	Body	Std	Jerk	NA	Y	52	-0.281543175326923
3	WALKING_UPSTAIRS	Time	Accelerometer	Body	Std	Jerk	NA	Z	52	-0.726495311923077
3	WALKING_UPSTAIRS	Time	Accelerometer	Body	Std	Jerk	Magnitude	NA	52	-0.437261477884615
3	WALKING_UPSTAIRS	Time	Accelerometer	Gravity	Mean	NA	NA	X	52	0.946264314423077
3	WALKING_UPSTAIRS	Time	Accelerometer	Gravity	Mean	NA	NA	Y	52	-0.232944304615385
3	WALKING_UPSTAIRS	Time	Accelerometer	Gravity	Mean	NA	NA	Z	52	0.0841675382884615
3	WALKING_UPSTAIRS	Time	Accelerometer	Gravity	Mean	NA	Magnitude	NA	52	-0.153703935357692
3	WALKING_UPSTAIRS	Time	Accelerometer	Gravity	Std	NA	NA	X	52	-0.958495235576923
3	WALKING_UPSTAIRS	Time	Accelerometer	Gravity	Std	NA	NA	Y	52	-0.923376019038462
3	WALKING_UPSTAIRS	Time	Accelerometer	Gravity	Std	NA	NA	Z	52	-0.919619453269231
3	WALKING_UPSTAIRS	Time	Accelerometer	Gravity	Std	NA	Magnitude	NA	52	-0.212012300480769
3	WALKING_UPSTAIRS	Time	Gyroscope	NA	Mean	NA	NA	X	52	0.0393825198942308
3	WALKING_UPSTAIRS	Time	Gyroscope	NA	Mean	NA	NA	Y	52	-0.0859471683596154
3	WALKING_UPSTAIRS	Time	Gyroscope	NA	Mean	NA	NA	Z	52	0.0843753843384615
3	WALKING_UPSTAIRS	Time	Gyroscope	NA	Mean	NA	Magnitude	NA	52	-0.299779407884615
3	WALKING_UPSTAIRS	Time	Gyroscope	NA	Mean	Jerk	NA	X	52	-0.1314720713
3	WALKING_UPSTAIRS	Time	Gyroscope	NA	Mean	Jerk	NA	Y	52	-0.0390508828865385
3	WALKING_UPSTAIRS	Time	Gyroscope	NA	Mean	Jerk	NA	Z	52	-0.0722496260807692
3	WALKING_UPSTAIRS	Time	Gyroscope	NA	Mean	Jerk	Magnitude	NA	52	-0.686978374423077
3	WALKING_UPSTAIRS	Time	Gyroscope	NA	Std	NA	NA	X	52	-0.454431043269231
3	WALKING_UPSTAIRS	Time	Gyroscope	NA	Std	NA	NA	Y	52	-0.551185569230769
3	WALKING_UPSTAIRS	Time	Gyroscope	NA	Std	NA	NA	Z	52	-0.360811047884615
3	WALKING_UPSTAIRS	Time	Gyroscope	NA	Std	NA	Magnitude	NA	52	-0.510974134423077
3	WALKING_UPSTAIRS	Time	Gyroscope	NA	Std	Jerk	NA	X	52	-0.533666803846154
3	WALKING_UPSTAIRS	Time	Gyroscope	NA	Std	Jerk	NA	Y	52	-0.840722752692308
3	WALKING_UPSTAIRS	Time	Gyroscope	NA	Std	Jerk	NA	Z	52	-0.556236584807692
3	WALKING_UPSTAIRS	Time	Gyroscope	NA	Std	Jerk	Magnitude	NA	52	-0.755270457692308
4	LAYING	Freq	Accelerometer	Body	Mean	NA	NA	X	72	-0.970037238333333
4	LAYING	Freq	Accelerometer	Body	Mean	NA	NA	Y	72	-0.982072295833333
4	LAYING	Freq	Accelerometer	Body	Mean	NA	NA	Z	72	-0.977515213888889
4	LAYING	Freq	Accelerometer	Body	Mean	NA	Magnitude	NA	72	-0.967747053194444
4	LAYING	Freq	Accelerometer	Body	Mean	Jerk	NA	X	72	-0.986204659166667
4	LAYING	Freq	Accelerometer	Body	Mean	Jerk	NA	Y	72	-0.988230264166667
4	LAYING	Freq	Accelerometer	Body	Mean	Jerk	NA	Z	72	-0.982415511805556
4	LAYING	Freq	Accelerometer	Body	Mean	Jerk	Magnitude	NA	72	-0.985905703888889
4	LAYING	Freq	Accelerometer	Body	Std	NA	NA	X	72	-0.952410957638889
4	LAYING	Freq	Accelerometer	Body	Std	NA	NA	Y	72	-0.974304149166667
4	LAYING	Freq	Accelerometer	Body	Std	NA	NA	Z	72	-0.972261283055555
4	LAYING	Freq	Accelerometer	Body	Std	NA	Magnitude	NA	72	-0.958465695416667
4	LAYING	Freq	Accelerometer	Body	Std	Jerk	NA	X	72	-0.987840852638889
4	LAYING	Freq	Accelerometer	Body	Std	Jerk	NA	Y	72	-0.989995616944444
4	LAYING	Freq	Accelerometer	Body	Std	Jerk	NA	Z	72	-0.985502011944444
4	LAYING	Freq	Accelerometer	Body	Std	Jerk	Magnitude	NA	72	-0.986540200694444
4	LAYING	Freq	Gyroscope	NA	Mean	NA	NA	X	72	-0.979676078055556
4	LAYING	Freq	Gyroscope	NA	Mean	NA	NA	Y	72	-0.96846913625
4	LAYING	Freq	Gyroscope	NA	Mean	NA	NA	Z	72	-0.984238807777778
4	LAYING	Freq	Gyroscope	NA	Mean	NA	Magnitude	NA	72	-0.966239347916667
4	LAYING	Freq	Gyroscope	NA	Mean	Jerk	Magnitude	NA	72	-0.981846854305556
4	LAYING	Freq	Gyroscope	NA	Std	NA	NA	X	72	-0.982665212638889
4	LAYING	Freq	Gyroscope	NA	Std	NA	NA	Y	72	-0.954997309583333
4	LAYING	Freq	Gyroscope	NA	Std	NA	NA	Z	72	-0.98531784125
4	LAYING	Freq	Gyroscope	NA	Std	NA	Magnitude	NA	72	-0.959025538194445
4	LAYING	Freq	Gyroscope	NA	Std	Jerk	Magnitude	NA	72	-0.98158514125
4	LAYING	Time	Accelerometer	Body	Mean	NA	NA	X	72	0.274038007986111
4	LAYING	Time	Accelerometer	Body	Mean	NA	NA	Y	72	-0.0216553835833333
4	LAYING	Time	Accelerometer	Body	Mean	NA	NA	Z	72	-0.104256776291667
4	LAYING	Time	Accelerometer	Body	Mean	NA	Magnitude	NA	72	-0.962959196805556
4	LAYING	Time	Accelerometer	Body	Mean	Jerk	NA	X	72	0.0831787608333333
4	LAYING	Time	Accelerometer	Body	Mean	Jerk	NA	Y	72	0.01535144005125
4	LAYING	Time	Accelerometer	Body	Mean	Jerk	NA	Z	72	-0.00628235060277778
4	LAYING	Time	Accelerometer	Body	Mean	Jerk	Magnitude	NA	72	-0.987010197361111
4	LAYING	Time	Accelerometer	Body	Std	NA	NA	X	72	-0.956756363194444
4	LAYING	Time	Accelerometer	Body	Std	NA	NA	Y	72	-0.976309827361111
4	LAYING	Time	Accelerometer	Body	Std	NA	NA	Z	72	-0.973223495416667
4	LAYING	Time	Accelerometer	Body	Std	NA	Magnitude	NA	72	-0.957871990555556
4	LAYING	Time	Accelerometer	Body	Std	Jerk	NA	X	72	-0.986360446805556
4	LAYING	Time	Accelerometer	Body	Std	Jerk	NA	Y	72	-0.988611616666667
